Map Width, Map Height, Planet ID, Planet X, Planet Y, Planet Radius, Planet Docking Spots
336,224,0,179.1414299007436,123.14142990074359,7.3781806349303505,3
336,224,1,156.8585700992564,123.14142990074359,7.3781806349303505,3
336,224,2,156.8585700992564,100.85857009925641,7.3781806349303505,3
336,224,3,179.1414299007436,100.85857009925641,7.3781806349303505,3
336,224,4,108.56195687996716,90.37853132155547,13.51355111958522,5
336,224,5,185.6385665534679,39.1404632722178,13.51355111958522,5
336,224,6,227.43804312003283,133.6214686784445,13.51355111958522,5
336,224,7,150.36143344653206,184.85953672778217,13.51355111958522,5
336,224,8,202.50726878593184,162.0945707079019,6.640310310815957,3
336,224,9,127.77254170426059,154.9713158466321,6.640310310815957,3
336,224,10,133.49273121406816,61.905429292098106,6.640310310815957,3
336,224,11,208.22745829573938,69.02868415336786,6.640310310815957,3
336,224,12,243.6086202147808,189.534954170121,4.7231772652472,2
336,224,13,89.61695101909379,188.60922864835266,4.7231772652472,2
336,224,14,14.008330804313005,111.07427447823169,4.7231772652472,2
336,224,15,92.39137978521912,34.46504582987902,4.7231772652472,2
336,224,16,246.3830489809062,35.39077135164732,4.7231772652472,2
336,224,17,321.991669195687,112.92572552176823,4.7231772652472,2
336,224,18,282.17104525668606,63.22132273625151,4.298758043056113,2
336,224,19,278.92537142778536,165.18952758373433,4.298758043056113,2
336,224,20,164.7543261710994,213.96820484748287,4.298758043056113,2
336,224,21,53.82895474331397,160.7786772637485,4.298758043056113,2
336,224,22,57.07462857221455,58.810472416265746,4.298758043056113,2
336,224,23,171.24567382890058,10.031795152517134,4.298758043056113,2
Map Width, Map Height, Planet ID, Planet X, Planet Y, Planet Radius, Planet Docking Spots
336,224,0,176.53033279074006,120.53033279074006,5.531856162110262,2
336,224,1,159.46966720925994,120.53033279074006,5.531856162110262,2
336,224,2,159.46966720925994,103.46966720925994,5.531856162110262,2
336,224,3,176.53033279074006,103.46966720925994,5.531856162110262,2
336,224,4,34.656780443826676,105.28397228077333,6.23529686695443,3
336,224,5,119.5887119276122,71.85990859226638,6.23529686695443,3
336,224,6,252.93193148378558,78.57593631149305,6.23529686695443,3
336,224,7,301.3432195561733,118.71602771922666,6.23529686695443,3
336,224,8,216.41128807238783,152.14009140773362,6.23529686695443,3
336,224,9,83.06806851621462,145.42406368850698,6.23529686695443,3
336,224,10,65.00376277023126,122.22918121739528,8.618387842671483,3
336,224,11,88.36238356831196,89.03394088836058,8.618387842671483,3
336,224,12,191.35862079808066,78.8047596709653,8.618387842671483,3
336,224,13,270.9962372297688,101.77081878260474,8.618387842671483,3
336,224,14,247.63761643168812,134.9660591116394,8.618387842671483,3
336,224,15,144.64137920191934,145.1952403290347,8.618387842671483,3
336,224,16,142.81078996765294,55.25943687856602,6.807982611322112,3
336,224,17,187.7358480422379,39.58102115700217,6.807982611322112,3
336,224,18,193.18921003234706,168.74056312143398,6.807982611322112,3
336,224,19,148.26415195776212,184.4189788429979,6.807982611322112,3
336,224,20,52.787462006138355,161.41575441748606,9.759541866544584,4
336,224,21,95.73610106690214,33.21495563655047,9.759541866544584,4
336,224,22,283.21253799386164,62.58424558251396,9.759541866544584,4
336,224,23,240.2638989330979,190.78504436344952,9.759541866544584,4
Map Width, Map Height, Planet ID, Planet X, Planet Y, Planet Radius, Planet Docking Spots
384,256,0,203.81260121096435,139.81260121096435,7.852770419725307,3
384,256,1,180.18739878903565,139.81260121096435,7.852770419725307,3
384,256,2,180.18739878903565,116.18739878903567,7.852770419725307,3
384,256,3,203.81260121096435,116.18739878903565,7.852770419725307,3
384,256,4,192.4258473293295,235.99821169425445,9.413587821300455,4
384,256,5,118.00122532060342,128.6215069130755,9.413587821300455,4
384,256,6,191.5741526706705,20.00178830574555,9.413587821300455,4
384,256,7,265.99877467939655,127.37849308692448,9.413587821300455,4
384,256,8,227.86481551161222,55.18238120150026,9.148340019613968,4
384,256,9,261.26553983271924,165.70403681990004,9.148340019613968,4
384,256,10,156.13518448838778,200.81761879849975,9.148340019613968,4
384,256,11,122.73446016728073,90.29596318009999,9.148340019613968,4
384,256,12,260.60614553033747,201.6661341927778,7.162812095501059,3
384,256,13,41.939356273971185,161.67938053307478,7.162812095501059,3
384,256,14,123.39385446966249,54.333865807222224,7.162812095501059,3
384,256,15,342.06064372602884,94.32061946692522,7.162812095501059,3
384,256,16,292.5692281548818,142.90184458525587,5.360211736097762,2
384,256,17,223.02006733352565,193.79645572036907,5.360211736097762,2
384,256,18,122.45083917864386,178.89461113511325,5.360211736097762,2
384,256,19,91.43077184511819,113.09815541474416,5.360211736097762,2
384,256,20,160.97993266647433,62.20354427963092,5.360211736097762,2
384,256,21,261.5491608213561,77.10538886488675,5.360211736097762,2
384,256,22,59.03242905647747,76.4072915135119,10.134021753062912,4
384,256,23,254.67874502077484,18.5505028288012,10.134021753062912,4
384,256,24,324.9675709435225,179.59270848648814,10.134021753062912,4
384,256,25,129.32125497922516,237.4494971711988,10.134021753062912,4
